model_id,model_type,language,weat_category_id,layer_idx,combined_effect_size,variance,tau_squared,i_squared,q_statistic,confidence_interval_lower,confidence_interval_upper,z_score,p_value_two_tailed,p_value_one_tailed,significant_05,significant_01,n_templates,between_context_variance,context_consistency,max_context_difference,total_sentences_generated,total_words,comments
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,24,1.0934129,0.0057693087,0.0,0.0,6.125965,0.9445419210533837,1.242283831204917,14.395352,0.0,0.0,True,True,16,0.035763416,0.8283814,0.674313,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer24
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,25,1.1050287,0.0057912017,0.0,0.0,7.7416263,0.9558755929808267,1.2541819040437094,14.520756,0.0,0.0,True,True,16,0.04398218,0.81195223,0.7378944,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer25
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,26,0.96258026,0.0056439415,0.00019092160800937563,0.21137604117393494,15.031774,0.8153356739386224,1.1098248532906867,12.812849,0.0,0.0,True,True,16,0.08329341,0.705322,0.9974077,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer26
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,27,0.92569274,0.0070519894,0.02320646308362484,20.576984405517578,18.886213,0.7611025522150872,1.09028292198993,11.023285,0.0,0.0,True,True,16,0.105460174,0.65539217,1.0858324,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer27
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,28,0.8938612,0.010224681,0.07409245520830154,45.335453033447266,27.440088,0.6956751751273423,1.092047174039528,8.839856,0.0,0.0,True,True,16,0.14904493,0.5748184,1.2999085,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer28
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT2,29,0.83078,0.010235553,0.0753425881266594,46.04915237426758,27.803085,0.632488699342113,1.029071359251637,8.21165,2.220446049250313e-16,1.1102230246251565e-16,True,True,16,0.15146129,0.53910625,1.3639386,1600,100,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT2_layer29
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT6,0,1.2265526,0.018563338,0.0,0.0,0.0,0.9595127323851069,1.4935924788728276,9.002397,0.0,0.0,True,True,16,0.0,1.0,0.0,512,32,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT6_layer0
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT6,1,-0.004993734,0.015625099,0.0,0.0,0.001639519,-0.249989991366687,0.24000252346676845,-0.03994975,0.9681331890358822,0.4840665945179411,False,False,16,2.5619156e-05,-0.0020051003,0.024601627,512,32,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT6_layer1
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT6,2,0.094550274,0.01564406,0.0,0.0,0.0524377,-0.1505946111113652,0.33969515973635755,0.7559413,0.44968440757255057,0.22484220378627529,False,False,16,0.0008208283,0.6970475,0.15607172,512,32,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT6_layer2
Debk/MobileLLM-125M-finetuned-alpaca-hindi-bengali_full,hindi_bengali_finetuned,en,WEAT6,3,0.18946718,0.015696902,0.0,0.0,0.058326006,-0.05609137871984424,0.43502573230985586,1.5122619,0.1304672576900574,0.0652336288450287,False,False,16,0.00091397366,0.84046847,0.14382893,512,32,Enhanced_CEAT_hindi_bengali_finetuned_en_WEAT6_layer3
